0.000000000000000000e+00,-1.499999999999999944e-01
0.000000000000000000e+00,-1.499999999999999944e-01
0.000000000000000000e+00,-1.499999999999999944e-01
0.000000000000000000e+00,-1.499999999999999944e-01
0.000000000000000000e+00,-1.499999999999999944e-01
0.000000000000000000e+00,-1.499999999999999944e-01
0.000000000000000000e+00,-1.499999999999999944e-01
9.329140461215932323e-01,8.141160027952478728e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.326493898361066792e-01,8.143806590807345369e-01
8.141160027952478728e-01,9.329140461215932323e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
8.141161656562969640e-01,9.329138832605441412e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141162612486518846e-01,9.329137876681893315e-01
