0.000000000000000000e+00,-1.499999999999999944e-01
0.000000000000000000e+00,-1.499999999999999944e-01
0.000000000000000000e+00,-1.499999999999999944e-01
0.000000000000000000e+00,-1.499999999999999944e-01
0.000000000000000000e+00,-1.499999999999999944e-01
0.000000000000000000e+00,-1.499999999999999944e-01
0.000000000000000000e+00,-1.499999999999999944e-01
0.000000000000000000e+00,-1.499999999999999944e-01
0.000000000000000000e+00,-1.499999999999999944e-01
0.000000000000000000e+00,-1.499999999999999944e-01
0.000000000000000000e+00,-1.499999999999999944e-01
9.329140461215932323e-01,8.141160027952478728e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.328099035616939094e-01,8.142201453551473067e-01
8.141160027952478728e-01,9.329140461215932323e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
9.329140461215932323e-01,8.141160027952478728e-01
8.141160027952478728e-01,9.329140461215932323e-01
