8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.274888041138649397e-01,-6.100234487477471657e-01
4.293000000000000149e-01,-8.417647058823529704e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
4.293000000000000149e-01,-8.417647058823529704e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
4.293000000000000149e-01,-8.417647058823529704e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
4.295757482365239466e-01,-8.412240230656394147e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
4.293000000000000149e-01,-8.417647058823529704e+00
8.586000000000000298e-01,0.000000000000000000e+00
4.293000000000000149e-01,-8.417647058823529704e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
-4.292999488234520156e-01,8.417646055361805324e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
-4.293000000000000149e-01,8.417647058823529704e+00
8.586000000000000298e-01,0.000000000000000000e+00
8.586000000000000298e-01,0.000000000000000000e+00
4.293000000000213867e-01,-8.417647058823112260e+00
-4.293000000000000149e-01,8.417647058823529704e+00
